aar;selskab_id;vaerk_id;vrkanl_ny;selskab_navn;vaerk_postnr;vaerk_postdistrikt;vaerk_kommune;vrktypenavn;fv_net;fv_net_navn;anlaeg_navn;anlaegstype_navn;aktoer;idriftdato;skrotdato;elkapacitet_MW;varmekapacitet_MW;Hovedbrændsel;Hovedbrændselsgruppe;Kul_andel;Olie_andel;Naturgas_andel;Affald_andel;Biogas_andel;Fast biomasse_andel;Bio-olie_andel;Braendselsfrit_andel;Solenergi_andel;Vandkraft_andel;Elektricitet_andel;Omgivelsesvarme_andel
2025;499;578;578-4;Aabenraa Fjernvarme A.m.b.a.;6200;Aabenraa;580;Fjernvarmeværk;117;Aabenrå - Rødekro - Hjordkær Fjernvarme;Træpillekedel;Kedel;fvv;2013-11-01 00:00:00;;0;5;traepiller;fast biomasse;;0;;;;1;;;;;;
2025;499;579;579-1;Aabenraa Fjernvarme A.m.b.a.;6200;Aabenraa;580;Fjernvarmeværk;117;Aabenrå - Rødekro - Hjordkær Fjernvarme;Langrode Central;Kedel;fvv;2012-01-01 00:00:00;;0;14,4;gasolie;olie;;1;;;;0;0;;;;;
2025;499;581;581-1;Aabenraa Fjernvarme A.m.b.a.;6200;Aabenraa;580;Fjernvarmeværk;117;Aabenrå - Rødekro - Hjordkær Fjernvarme;Styrtom Central;Kedel;fvv;1993-01-01 00:00:00;;0;3;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;499;998;998-2;Aabenraa Fjernvarme A.m.b.a.;6200;Aabenraa;580;Fjernvarmeværk;117;Aabenrå - Rødekro - Hjordkær Fjernvarme;træpillekedel;Kedel;fvv;2013-11-01 00:00:00;;0;5;traepiller;fast biomasse;;0;;;;1;;;;;;
2025;499;1246;1246-1;Aabenraa Fjernvarme A.m.b.a.;6200;Aabenraa;580;Fjernvarmeværk;117;Aabenrå - Rødekro - Hjordkær Fjernvarme;Lindbjerg Central;Kedel;fvv;2012-01-01 00:00:00;;0;5,4;gasolie;olie;;1;;;;0;0;;;;;
2025;499;2232;2232-1;Aabenraa Fjernvarme A.m.b.a.;6200;Aabenraa;580;Fjernvarmeværk;117;Aabenrå - Rødekro - Hjordkær Fjernvarme;Fliskedel 1;Kedel;fvv;2012-11-01 00:00:00;;0;15;skovflis;fast biomasse;;0;;;;1;;;;;;
2025;499;2232;2232-2;Aabenraa Fjernvarme A.m.b.a.;6200;Aabenraa;580;Fjernvarmeværk;117;Aabenrå - Rødekro - Hjordkær Fjernvarme;Fliskedel 2;Kedel;fvv;2012-11-01 00:00:00;;0;15;skovflis;fast biomasse;;0;;;;1;;;;;;
2025;499;2232;2232-3;Aabenraa Fjernvarme A.m.b.a.;6200;Aabenraa;580;Fjernvarmeværk;117;Aabenrå - Rødekro - Hjordkær Fjernvarme;Gasoliekedel;Kedel;fvv;2012-11-01 00:00:00;;0;15;gasolie;olie;;1;;;;0;;;;;;
2025;499;2233;2233-1;Aabenraa Fjernvarme A.m.b.a.;6200;Aabenraa;580;Fjernvarmeværk;117;Aabenrå - Rødekro - Hjordkær Fjernvarme;Halmkedel 1;Kedel;fvv;2014-11-01 00:00:00;;0;12;halm;fast biomasse;;0;;;;1;;;;;;
2025;499;2233;2233-2;Aabenraa Fjernvarme A.m.b.a.;6200;Aabenraa;580;Fjernvarmeværk;117;Aabenrå - Rødekro - Hjordkær Fjernvarme;Halmkedel 2;Kedel;fvv;2014-11-01 00:00:00;;0;12;halm;fast biomasse;;0;;;;1;;;;;;
2025;499;2233;2233-3;Aabenraa Fjernvarme A.m.b.a.;6200;Aabenraa;580;Fjernvarmeværk;117;Aabenrå - Rødekro - Hjordkær Fjernvarme;Halmkedel 3;Kedel;fvv;2014-11-01 00:00:00;;0;12;halm;fast biomasse;;0;;;;1;;;;;;
2025;505;621;621-1;ÆRØSKØBING FJERNVARME;5970;Ærøskøbing;492;Fjernvarmeværk;94;Ærøskøbing Fjernvarme;Halmkedel;Kedel;fvv;2004-10-22 00:00:00;;0;3,15;halm;fast biomasse;;0;;;;1;;;;;;
2025;505;621;621-7;ÆRØSKØBING FJERNVARME;5970;Ærøskøbing;492;Fjernvarmeværk;94;Ærøskøbing Fjernvarme;Solvarmeanlæg - 7050 m2;Solvarme;fvv;1999-01-02 00:00:00;;0;4;solenergi;solenergi;;0;;;;0;;;1;;;
2025;505;621;621-8;ÆRØSKØBING FJERNVARME;5970;Ærøskøbing;492;Fjernvarmeværk;94;Ærøskøbing Fjernvarme;Biobrændselsanlæg;Kedel;fvv;2000-01-01 00:00:00;;0;0,95;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;505;621;621-9;ÆRØSKØBING FJERNVARME;5970;Ærøskøbing;492;Fjernvarmeværk;94;Ærøskøbing Fjernvarme;Solvarme 1620m2;Solvarme;fvv;2024-10-01 00:00:00;;0;1,12;solenergi;solenergi;;0;;;;0;;;1;;;
2025;505;622;622-1;ÆRØSKØBING FJERNVARME;5970;Ærøskøbing;492;Fjernvarmeværk;94;Ærøskøbing Fjernvarme;Centralen;Kedel;fvv;1963-01-01 00:00:00;;0;5,9;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;505;1557;1557-1;ÆRØSKØBING FJERNVARME;5970;Ærøskøbing;492;Fjernvarmeværk;451;St-Rise/Dunkær;Pillefyr;Kedel;fvv;2001-01-01 00:00:00;;0;0,8;traepiller;fast biomasse;;0;;;;1;;;;;;
2025;505;1557;1557-2;ÆRØSKØBING FJERNVARME;5970;Ærøskøbing;492;Fjernvarmeværk;451;St-Rise/Dunkær;Solvarmeanlæg - 3588 m2 (Sunmark);Solvarme;fvv;2000-01-01 00:00:00;;0;2,9;solenergi;solenergi;;0;;;;0;;;1;;;
2025;505;1557;1557-3;ÆRØSKØBING FJERNVARME;5970;Ærøskøbing;492;Fjernvarmeværk;451;St-Rise/Dunkær;Oliekedel - spids-/reservelast;Kedel;fvv;2011-01-01 00:00:00;;0;0,95;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;506;624;624-2;Ølgod Fjernvarmeselskab AMBA;6870;Ølgod;573;Decentralt værk;136;Ølgod Fjernvarme;Elkedel;Elpatron;fvv;2021-10-30 00:00:00;;0;6;elektricitet;elektricitet;;0;;;;0;;;;;1;
2025;506;1933;1933-1;Ølgod Fjernvarmeselskab AMBA;6870;Ølgod;573;Fjernvarmeværk;136;Ølgod Fjernvarme;Fliskedel - vådflis;Kedel;fvv;2006-09-15 00:00:00;;0;8;skovflis;fast biomasse;;0;;;;1;;;;;;
2025;506;1933;1933-2;Ølgod Fjernvarmeselskab AMBA;6870;Ølgod;573;Fjernvarmeværk;136;Ølgod Fjernvarme;Oliekedel;Kedel;fvv;2006-09-15 00:00:00;;0;10;gasolie;olie;;1;;;;0;;;;;;
2025;506;1933;1933-3;Ølgod Fjernvarmeselskab AMBA;6870;Ølgod;573;Fjernvarmeværk;136;Ølgod Fjernvarme;Fliskedel - tørflis;Kedel;fvv;2013-12-01 00:00:00;;0;2;skovflis;fast biomasse;;0;;;;1;;;;;;
2025;506;1933;1933-4;Ølgod Fjernvarmeselskab AMBA;6870;Ølgod;573;Fjernvarmeværk;136;Ølgod Fjernvarme;Gaskedel;Kedel;fvv;2018-10-01 00:00:00;;0;5,5;naturgas;naturgas;;0;1;;;0;;;;;;
2025;506;1933;1933-5;Ølgod Fjernvarmeselskab AMBA;6870;Ølgod;573;Fjernvarmeværk;136;Ølgod Fjernvarme;Varmepumpe 2025;Varmepumpe Luft;fvv;2025-06-01 00:00:00;;0;6;omgivelsesvarme;omgivelsesvarme;;0;;;;0;;;;;0,32597962;0,67402038
2025;507;625;625-1;ØRNHØJ-GRØNBJERG KRAFTVARMEVÆRK AMBA;6973;Ørnhøj;657;Decentralt værk;193;Ørnhøj-Grønbjerg Fjernvarme;Gasmotorer;Forbrændingsmotor;kvt;1992-01-01 00:00:00;;2;3,2;naturgas;naturgas;;0;1;;;0;;;;;;
2025;507;625;625-2;ØRNHØJ-GRØNBJERG KRAFTVARMEVÆRK AMBA;6973;Ørnhøj;657;Decentralt værk;193;Ørnhøj-Grønbjerg Fjernvarme;Solvarmeanlæg - 5000 m2;Solvarme;fvv;2012-08-15 00:00:00;;0;4;solenergi;solenergi;;0;;;;0;;;1;;;
2025;507;625;625-3;ØRNHØJ-GRØNBJERG KRAFTVARMEVÆRK AMBA;6973;Ørnhøj;657;Decentralt værk;193;Ørnhøj-Grønbjerg Fjernvarme;Gaskedel;Kedel;fvv;1992-01-01 00:00:00;;0;3,15;naturgas;naturgas;;0;1;;;0;;;;;;
2025;507;625;625-4;ØRNHØJ-GRØNBJERG KRAFTVARMEVÆRK AMBA;6973;Ørnhøj;657;Decentralt værk;193;Ørnhøj-Grønbjerg Fjernvarme;Halmkedel;Kedel;fvv;2017-09-04 00:00:00;;0;1,5;halm;fast biomasse;;0;;;;1;;;;;;
2025;508;626;626-3;ØRSTED FJERNVARMEVÆRK;8950;Ørsted;707;Fjernvarmeværk;220;Ørsted Fjernvarme;Halmkedel;Kedel;fvv;2007-10-09 00:00:00;;0;6,3;halm;fast biomasse;;0;;;;1;;;;;;
2025;508;626;626-4;ØRSTED FJERNVARMEVÆRK;8950;Ørsted;707;Fjernvarmeværk;220;Ørsted Fjernvarme;Oliekedel;Kedel;fvv;2007-11-01 00:00:00;;0;7,5;gasolie;olie;;1;;;;0;;;;;;
2025;509;627;627-1;ØRUM VARMEVÆRK AMBA;8830;Tjele;791;Decentralt værk;266;Ørum Fjernvarme (Tjele);Kedelanlæg;Kedel;fvv;1963-01-01 00:00:00;;0;5,12;naturgas;naturgas;;0;1;;;0;;;;;;
2025;509;627;627-2;ØRUM VARMEVÆRK AMBA;8830;Tjele;791;Decentralt værk;266;Ørum Fjernvarme (Tjele);Kraft-varmeanlæg;Forbrændingsmotor;kvt;1995-01-01 00:00:00;;2,07;3,3;naturgas;naturgas;;0;1;;;0;;;;;;
2025;509;2335;2335-1;ØRUM VARMEVÆRK AMBA;8830;Tjele;791;Fjernvarmeværk;266;Ørum Fjernvarme (Tjele);Solvarme;Solvarme;fvv;2016-09-09 00:00:00;;0;4;solenergi;solenergi;;0;;;;0;;;1;;;
2025;509;2335;2335-2;ØRUM VARMEVÆRK AMBA;8830;Tjele;791;Fjernvarmeværk;266;Ørum Fjernvarme (Tjele);Varmepumpe;Varmepumpe Luft;fvv;2020-12-18 00:00:00;;0;1;omgivelsesvarme;omgivelsesvarme;;0;;;;0;;;;;0,30518141;0,69481859
2025;510;486;486-2;Østbirk Varmeværk A M B A;8752;Østbirk;615;Fjernvarmeværk;144;Østbirk Fjernvarme;Oliekedel;Kedel;fvv;2005-11-01 00:00:00;;0;6;gasolie;olie;;1;;;;0;;;;;;
2025;510;486;486-3;Østbirk Varmeværk A M B A;8752;Østbirk;615;Fjernvarmeværk;144;Østbirk Fjernvarme;Fliskedel;Kedel;fvv;2010-10-01 00:00:00;;0;4,125;skovflis;fast biomasse;;0;;;;1;;;;;;
2025;511;629;629-1;Ø HORNUM VARMEVÆRK AMBA;9530;Støvring;840;Fjernvarmeværk;324;Øster Hornum Fjernvarme;Danstoker/nordfab;Kedel;fvv;1991-11-01 00:00:00;;0;1,6;halm;fast biomasse;;0;;;;1;0;;;;;
2025;511;629;629-2;Ø HORNUM VARMEVÆRK AMBA;9530;Støvring;840;Fjernvarmeværk;324;Øster Hornum Fjernvarme;Danstoker Spids og Reservelas;Kedel;fvv;1991-10-01 00:00:00;;0;2,5;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;511;629;629-3;Ø HORNUM VARMEVÆRK AMBA;9530;Støvring;840;Fjernvarmeværk;324;Øster Hornum Fjernvarme;Danstoker Weiss;Kedel;fvv;2015-06-22 00:00:00;;0;2,9;halm;fast biomasse;;0;;;;1;;;;;;
2025;514;634;634-2;FRØSTRUP VARMEVÆRK A M B A;7741;Frøstrup;787;Fjernvarmeværk;235;Frøstrup Fjernvarme;fliskedel;Kedel;fvv;2010-01-02 00:00:00;;0;2;skovflis;fast biomasse;;0;;;;1;;;;;;
2025;525;640;640-1;ULBJERG KRAFT/VARME A M B A;8832;Skals;791;Decentralt værk;248;Ulbjerg Fjernvarme;Jenbacher-316;Forbrændingsmotor;kvt;1992-01-01 00:00:00;;0,74;1,04;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;525;640;640-2;ULBJERG KRAFT/VARME A M B A;8832;Skals;791;Decentralt værk;248;Ulbjerg Fjernvarme;Kedel;Kedel;fvv;1991-10-15 00:00:00;;0;1;naturgas;naturgas;;0;1;;;0;;;;;;
2025;525;640;640-3;ULBJERG KRAFT/VARME A M B A;8832;Skals;791;Decentralt værk;248;Ulbjerg Fjernvarme;Halmkedel;Kedel;fvv;2016-08-01 00:00:00;;0;0,9;halm;fast biomasse;;0;;;;1;;;;;;
2025;528;641;641-1;Bornholms Regionskommune;3700;Rønne;400;Erhvervsværk;68;Rønne Fjernvarme;-;Kedel;pvp;1991-01-01 00:00:00;;0;7;affald;affald;;0;;1;;0;;;;;;
2025;542;648;648-2;LØJT KIRKEBY FJERNVARMESELSKAB AMBA;6200;Aabenraa;580;Fjernvarmeværk;118;Løjt Kirkeby Fjernvarme;Oliekedel;Kedel;fvv;1989-10-17 00:00:00;;0;4;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;542;648;648-3;LØJT KIRKEBY FJERNVARMESELSKAB AMBA;6200;Aabenraa;580;Fjernvarmeværk;118;Løjt Kirkeby Fjernvarme;Træpille Kedel;Kedel;fvv;2001-01-01 00:00:00;;0;1,75;traepiller;fast biomasse;;0;;;;1;;;;;;
2025;542;648;648-4;LØJT KIRKEBY FJERNVARMESELSKAB AMBA;6200;Aabenraa;580;Fjernvarmeværk;118;Løjt Kirkeby Fjernvarme;Justsen;Kedel;fvv;2015-06-15 00:00:00;;0;5,5;halm;fast biomasse;;0;;;;1;;;;;;
2025;542;648;648-5;LØJT KIRKEBY FJERNVARMESELSKAB AMBA;6200;Aabenraa;580;Fjernvarmeværk;118;Løjt Kirkeby Fjernvarme;El-kedel;Elpatron;fvv;2025-02-03 00:00:00;;0;8;elektricitet;elektricitet;;0;;;;0;;;;;1;
2025;543;649;649-5;Mellerup Fjernvarme A.M.B.A;8930;Randers NØ;730;Decentralt værk;216;Mellerup Fjernvarme;Nordheat NH215S;Kedel;fvv;2020-12-02 00:00:00;;0;0,95;halm;fast biomasse;;0;;;;1;;;;;;
2025;543;649;649-6;Mellerup Fjernvarme A.M.B.A;8930;Randers NØ;730;Decentralt værk;216;Mellerup Fjernvarme;Bosch Uni Condens 6000F;Kedel;fvv;2017-08-14 00:00:00;;0;1,2;naturgas;naturgas;;0;1;;;0;;;;;;
2025;545;651;651-1;DANSK TRÆEMBALLAGE A/S;6760;Ribe;561;Erhvervsværk;133;Ribe Fjernvarme;DTE A/S;Kedel;pvp;2012-01-01 00:00:00;;0;3;trae- og biomasseaffald;fast biomasse;;0;;;;1;;;;;;
2025;545;2371;2371-2;DANSK TRÆEMBALLAGE A/S;5540;Ullerslev;450;Erhvervsværk;92;Ullerslev Fjernvarme;Kedel;Kedel;pvp;2007-01-01 00:00:00;;0;0,85;trae- og biomasseaffald;fast biomasse;;0;;;;1;;;;;;
2025;551;656;656-2;LAURBJERG KRAFTVARMEVÆRK AMBA;8870;Langå;710;Decentralt værk;208;Laurbjerg Fjernvarme;Kedel - Hvidtjørnevej;Kedel;fvv;1993-01-01 00:00:00;;0;2,5;naturgas;naturgas;;0;1;;;0;;;;;;
2025;551;656;656-3;LAURBJERG KRAFTVARMEVÆRK AMBA;8870;Langå;710;Decentralt værk;208;Laurbjerg Fjernvarme;Motor - Hvidtjørnevej;Forbrændingsmotor;kvt;2006-06-01 00:00:00;;1,8;2,3;naturgas;naturgas;;0;1;;;0;;;;;;
2025;551;656;656-4;LAURBJERG KRAFTVARMEVÆRK AMBA;8870;Langå;710;Decentralt værk;208;Laurbjerg Fjernvarme;VP - Hammelvej;Varmepumpe;fvv;2023-03-01 00:00:00;;0;1,5;omgivelsesvarme;omgivelsesvarme;;0;;;;0;;;;;0,340165858;0,659834142
2025;552;657;657-1;TERNDRUP FJERNVARME A M B A;9575;Terndrup;840;Fjernvarmeværk;320;Terndrup Fjernvarme;Halmkedel;Kedel;fvv;2012-01-01 00:00:00;;0;4;halm;fast biomasse;;0;;;;1;;;;;;
2025;552;657;657-2;TERNDRUP FJERNVARME A M B A;9575;Terndrup;840;Fjernvarmeværk;320;Terndrup Fjernvarme;Oliekedel;Kedel;fvv;2012-01-01 00:00:00;;0;6,3;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;552;657;657-3;TERNDRUP FJERNVARME A M B A;9575;Terndrup;840;Fjernvarmeværk;320;Terndrup Fjernvarme;Halmkedel;Kedel;fvv;2012-01-01 00:00:00;;0;6,3;halm;fast biomasse;;0;;;;1;;;;;;
2025;553;658;658-1;HARBOØRE VARMEVÆRK A.M.B.A.;7673;Harboøre;665;Decentralt værk;185;Harboøre Fjernvarme;Oliekedel;Kedel;fvv;1992-01-01 00:00:00;;0;4,5;bio-olie;bio-olie;;0;;;;0;1;;;;;
2025;553;658;658-2;HARBOØRE VARMEVÆRK A.M.B.A.;7673;Harboøre;665;Decentralt værk;185;Harboøre Fjernvarme;Forgasningsanlæg (Gaskedel, gasmotorer, tjæreforbrænding);Kombianlæg;kvt;1993-01-01 00:00:00;;1;2,5;skovflis;fast biomasse;;7,39655E-05;;;;0,999926035;;;;;;
2025;557;661;661-1;HASHØJ KRAFTVARMEFORSYNING A M B A;4261;Dalmose;330;Decentralt værk;337;Hashøj Fjernvarme;Biogasmotor, Caterpillar 3512, naturgasm;Forbrændingsmotor;kvt;1992-06-01 00:00:00;;0,76;1,21;naturgas;naturgas;;0;1;;0;0;;;;;;
2025;557;661;661-2;HASHØJ KRAFTVARMEFORSYNING A M B A;4261;Dalmose;330;Decentralt værk;337;Hashøj Fjernvarme;Kedel;Kedel;fvv;1993-08-04 00:00:00;;0;4;naturgas;naturgas;;0;1;;0;0;;;;;;
2025;557;661;661-4;HASHØJ KRAFTVARMEFORSYNING A M B A;4261;Dalmose;330;Decentralt værk;337;Hashøj Fjernvarme;Biokedel;Kedel;fvv;2004-01-14 00:00:00;;0;0,93;traepiller;fast biomasse;;0;;;;1;;;;;;
2025;557;661;661-6;HASHØJ KRAFTVARMEFORSYNING A M B A;4261;Dalmose;330;Decentralt værk;337;Hashøj Fjernvarme;Gasmotor Jenbacher 616;Forbrændingsmotor;kvt;2010-11-10 00:00:00;;2,2;2,4;naturgas;naturgas;;0;1;;0;0;;;;;;
2025;557;661;661-7;HASHØJ KRAFTVARMEFORSYNING A M B A;4261;Dalmose;330;Decentralt værk;337;Hashøj Fjernvarme;Motor 3, Jenbacher 416;Forbrændingsmotor;kvt;2014-12-01 00:00:00;;1,194;1,45;naturgas;naturgas;;0;1;;0;0;;;;;;
2025;557;661;661-8;HASHØJ KRAFTVARMEFORSYNING A M B A;4261;Dalmose;330;Decentralt værk;337;Hashøj Fjernvarme;Fliskedel;Kedel;fvv;2022-01-01 00:00:00;;0;2,2;skovflis;fast biomasse;;0;;;;1;;;;;;
2025;557;661;661-9;HASHØJ KRAFTVARMEFORSYNING A M B A;4261;Dalmose;330;Decentralt værk;337;Hashøj Fjernvarme;Varmepumpe;Varmepumpe Luft;fvv;2022-01-01 00:00:00;;0;2;omgivelsesvarme;omgivelsesvarme;;0;;;;0;;;;;0,320149008;0,679850992
2025;559;664;664-1;HVALPSUND KRAFTVARMEVÆRK AMBA;9640;Farsø;820;Decentralt værk;287;Hvalpsund Fjernvarme;Kraftvarmeværk;Forbrændingsmotor;kvt;1994-01-01 00:00:00;;1,5;1,81;naturgas;naturgas;;0;1;;;0;;;;;;
2025;559;664;664-2;HVALPSUND KRAFTVARMEVÆRK AMBA;9640;Farsø;820;Decentralt værk;287;Hvalpsund Fjernvarme;-;Kedel;fvv;2012-01-01 00:00:00;;0;2;naturgas;naturgas;;0;1;;;0;;;;;;
2025;559;664;664-3;HVALPSUND KRAFTVARMEVÆRK AMBA;9640;Farsø;820;Decentralt værk;287;Hvalpsund Fjernvarme;Fliskedel;Kedel;fvv;2011-01-01 00:00:00;;0;1,5;skovflis;fast biomasse;;0;;;;1;;;;;;
2025;565;668;668-1;DOLLE A/S;7741;Frøstrup;787;Erhvervsværk;235;Frøstrup Fjernvarme;Dolle;Kedel;pvp;1992-01-01 00:00:00;;0;0,9;trae- og biomasseaffald;fast biomasse;;0;;;;1;;;;;;
2025;571;1827;1827-3;Fjernvarmecentralen Avedøre Holme;2650;Hvidovre;167;Fjernvarmeværk;2;Storkøbenhavns Fjernvarme;Hedtvandsanlæg 6;Kedel;fvv;2000-08-01 00:00:00;;0;18;naturgas;naturgas;;0;1;;;0;;;;;;
2025;571;1827;1827-5;Fjernvarmecentralen Avedøre Holme;2650;Hvidovre;167;Fjernvarmeværk;2;Storkøbenhavns Fjernvarme;Hedtvandsanlæg 5;Kedel;fvv;1987-08-01 00:00:00;;0;18;naturgas;naturgas;;0;1;;;0;;;;;;
2025;571;1827;1827-6;Fjernvarmecentralen Avedøre Holme;2650;Hvidovre;167;Fjernvarmeværk;2;Storkøbenhavns Fjernvarme;Kedel 7;Kedel;fvv;2020-12-15 00:00:00;;0;10;naturgas;naturgas;;0;1;;;0;;;;;;
2025;594;683;683-2;HALVRIMMEN - ARENTSMINDE KRAFTVARMEVÆRK A M B A;9460;Brovst;849;Decentralt værk;276;Halvrimmen Fjernvarme;Vismann;Kedel;fvv;1993-01-01 00:00:00;;0;4,1;naturgas;naturgas;;0;1;;;0;;;;;;
2025;594;683;683-3;HALVRIMMEN - ARENTSMINDE KRAFTVARMEVÆRK A M B A;9460;Brovst;849;Decentralt værk;276;Halvrimmen Fjernvarme;Jenbacher 316 Motor 1;Forbrændingsmotor;kvt;1999-01-01 00:00:00;;0,66;0,96;naturgas;naturgas;;0;1;;;0;;;;;;
2025;594;683;683-4;HALVRIMMEN - ARENTSMINDE KRAFTVARMEVÆRK A M B A;9460;Brovst;849;Decentralt værk;276;Halvrimmen Fjernvarme;Jenbacher 316 Motor 3;Forbrændingsmotor;kvt;1993-01-01 00:00:00;;0,66;0,96;naturgas;naturgas;;0;1;;;0;;;;;;
2025;594;683;683-5;HALVRIMMEN - ARENTSMINDE KRAFTVARMEVÆRK A M B A;9460;Brovst;849;Decentralt værk;276;Halvrimmen Fjernvarme;Bioanlæg;Kedel;fvv;2016-09-30 00:00:00;;0;0,9;traepiller;fast biomasse;;0;;;;1;;;;;;
2025;594;683;683-6;HALVRIMMEN - ARENTSMINDE KRAFTVARMEVÆRK A M B A;9460;Brovst;849;Decentralt værk;276;Halvrimmen Fjernvarme;Varmepumpe 1;Varmepumpe Luft;fvv;2019-10-15 00:00:00;;0;1,272;omgivelsesvarme;omgivelsesvarme;;0;;;;0;;;;;0,308047673;0,691952327
2025;595;684;684-1;LENDUM KRAFTVARMEVÆRK AMBA;9870;Sindal;860;Decentralt værk;316;Lendum Fjernvarme;Motor;Forbrændingsmotor;kvt;1994-01-01 00:00:00;;1,36;1,65;naturgas;naturgas;;0;1;;;0;;;;;;
2025;595;684;684-2;LENDUM KRAFTVARMEVÆRK AMBA;9870;Sindal;860;Decentralt værk;316;Lendum Fjernvarme;Gaskedel;Kedel;fvv;1994-01-01 00:00:00;;0;1,25;naturgas;naturgas;;0;1;;;0;;;;;;
2025;595;684;684-3;LENDUM KRAFTVARMEVÆRK AMBA;9870;Sindal;860;Decentralt værk;316;Lendum Fjernvarme;Pillekedel;Kedel;fvv;2013-10-01 00:00:00;;0;0,9;traepiller;fast biomasse;;0;;;;1;;;;;;
2025;595;684;684-4;LENDUM KRAFTVARMEVÆRK AMBA;9870;Sindal;860;Decentralt værk;316;Lendum Fjernvarme;Varmepumpe;Varmepumpe Luft;fvv;2020-12-15 00:00:00;;0;0,3;omgivelsesvarme;omgivelsesvarme;;0;;;;0;;;;;0,352711012;0,647288988
2025;596;685;685-1;BLENSTRUP KRAFTVARMEVÆRK A.M.B.A.;9520;Skørping;840;Decentralt værk;321;Blenstrup Fjernvarme;Danstoker;Kedel;fvv;1992-10-01 00:00:00;;0;2,1;naturgas;naturgas;;0;1;;;0;;;;;;
2025;596;685;685-2;BLENSTRUP KRAFTVARMEVÆRK A.M.B.A.;9520;Skørping;840;Decentralt værk;321;Blenstrup Fjernvarme;Dorman 16 cyl. gasmotoranlæg;Forbrændingsmotor;kvt;1993-01-01 00:00:00;;0,8;1,3;naturgas;naturgas;;0;1;;;0;;;;;;
2025;596;685;685-3;BLENSTRUP KRAFTVARMEVÆRK A.M.B.A.;9520;Skørping;840;Decentralt værk;321;Blenstrup Fjernvarme;Solfangeranlæg;Solvarme;fvv;2023-03-22 00:00:00;;0;1;solenergi;solenergi;;0;;;;0;;;1;;;
2025;597;687;687-2;FILSKOV ENERGISELSKAB A M B A;7200;Grindsted;530;Decentralt værk;343;Filskov Fjernvarme;biogas;Forbrændingsmotor;kvt;1995-06-01 00:00:00;;0,52;0,75;biogas;biogas;;0;;;1;0;;;;;;
2025;597;687;687-3;FILSKOV ENERGISELSKAB A M B A;7200;Grindsted;530;Decentralt værk;343;Filskov Fjernvarme;olie/gas kedel;Kedel;fvv;1992-10-01 00:00:00;;0;1,6;biogas;biogas;;0;0;;1;0;;;;;;
2025;597;687;687-4;FILSKOV ENERGISELSKAB A M B A;7200;Grindsted;530;Decentralt værk;343;Filskov Fjernvarme;Træpillekedel;Kedel;fvv;2013-10-10 00:00:00;;0;0,99;traepiller;fast biomasse;;0;;;;1;;;;;;
2025;597;687;687-5;FILSKOV ENERGISELSKAB A M B A;7200;Grindsted;530;Decentralt værk;343;Filskov Fjernvarme;Biogasmotor;Forbrændingsmotor;kvt;2013-12-18 00:00:00;;1,2;1,61;biogas;biogas;;0;;;1;0;;;;;;
2025;612;1767;1767-19;ROCKWOOL Danmark A/S;9500;Hobro;846;Erhvervsværk;272;Arden Fjernvarme;Varmegenvindingsanlæg;Overskudsvarme;pvp;2012-01-01 00:00:00;;0;2;braendselsfrit;braendselsfrit;;0;;;;0;;1;;;;
2025;612;1769;1769-25;ROCKWOOL Danmark A/S;6580;Vamdrup;621;Erhvervsværk;81;TVIS;Varmegenvindingsanlæg;Overskudsvarme;pvp;2012-01-01 00:00:00;;0;5;braendselsfrit;braendselsfrit;;0;;;;0;;1;;;;
2025;705;1137;1137-1;Gudenaacentralen A.m.b.a.;8850;Bjerringbro;791;Vandkraftværk;;;Gudenaacentralen;Vandkraft;vkt;1900-09-01 00:00:00;;3,9;0;vandkraft;vandkraft;;0;;;;0;;;;1;;
2025;718;293;293-2;VIBORG VARME PRODUKTION A/S;8800;Viborg;791;Fjernvarmeværk;267;Viborg Fjernvarme;Kedel 2;Kedel;fvv;1996-01-01 00:00:00;;0;11,57;naturgas;naturgas;;0;1;;;0;;;;;;
2025;718;293;293-3;VIBORG VARME PRODUKTION A/S;8800;Viborg;791;Fjernvarmeværk;267;Viborg Fjernvarme;Kedel 3;Kedel;fvv;1996-01-01 00:00:00;;0;8,3;naturgas;naturgas;;0;1;;;0;;;;;;
2025;718;294;294-1;VIBORG VARME PRODUKTION A/S;8800;Viborg;791;Fjernvarmeværk;267;Viborg Fjernvarme;Central Hamlen (2 kedler);Kedel;fvv;2013-01-01 00:00:00;;0;19,9;naturgas;naturgas;;0;1;;;0;;;;;;
2025;718;295;295-2;VIBORG VARME PRODUKTION A/S;8800;Viborg;791;Fjernvarmeværk;267;Viborg Fjernvarme;Kedel 3;Kedel;fvv;1996-01-01 00:00:00;;0;7,51;naturgas;naturgas;;0;1;;;0;;;;;;
